Date,Entertainment,Fast_Food,Tech,Transportation,Energy,S&P_500
2019-11-04,0.0011769594756729472,-0.008635173068158301,0.006294690146315339,0.0062411507922659785,0.019173379893641086,0.003704089049704651
2019-11-05,-0.00681992424618088,0.009051751163490811,-0.0007288394978514657,0.00856564396581463,0.008481009954444787,-0.001185699214361291
2019-11-06,-0.003724513401436146,0.01104830939078985,-0.002368169732993318,0.006549209003812057,-0.014800579282600248,0.0007024972279667807
2019-11-07,0.006692801497865101,0.004947980469074283,0.0021095650638946273,-0.03171807787229385,0.028797550735678915,0.0027300951851503275
2019-11-08,0.020950147438689674,-0.00874222611130085,0.010060238414527554,-0.0045609849715788076,-0.006269816997922749,0.0025606760900243053
2019-11-11,0.0025144415204559085,0.0010785840871447858,0.0008365025985934384,0.005664938372830246,-0.0035281441844719438,-0.0019624672514313435
2019-11-12,0.007604744551152485,-0.0063053577897643105,0.005580004420153395,-0.062319998448626526,-0.008801615641701168,0.0015646460846321375
2019-11-13,0.03383316816767798,0.005040223295247895,0.001143465561345398,0.010499578432765716,-0.007113688217371344,0.0007115345908383919
2019-11-14,-0.003963882511870446,-0.002337040151632144,0.003948394820268703,-0.008070693395489804,-0.0049954623875004735,0.0008370427393644686
2019-11-15,-0.007857405044536098,0.00015786763879000417,0.011480231152992253,0.02788329117435568,0.013725083334661893,0.007695488006902673
2019-11-18,0.014868300816186767,0.001720531318697787,0.0027701254626483623,0.0038883474758650335,-0.022785876846902153,0.0005031528617669423
2019-11-19,0.0007579459821045123,0.0016224483570433342,2.7404476279827376e-05,-0.00756414915684484,0.002762908948716919,-0.0005925944462060739
2019-11-20,-0.007369250324043802,0.0058021737988469,-0.0028281855853477984,-0.0021750628144429278,0.029696799819425166,-0.003756184245747196
2019-11-21,0.002803231594356943,-0.009475690552337181,-0.0013978720151278778,-0.01498283937326545,0.012854870032839959,-0.0015827522106851566
2019-11-22,0.0041184900090996965,0.006961060929578527,0.0006651753889523088,0.00023296041498494123,-0.004159176770172138,0.0021749356911917594
2019-11-25,0.005185413440330528,0.014599961216210239,0.01187200497188196,0.009294444736403801,0.014288617569647277,0.007507291353015866
2019-11-26,0.011834346726771692,0.005492955082069567,0.004722417942689927,-0.00975882654116904,-0.01373537444066434,0.0021955703874654287
2019-11-27,0.005550576112054682,0.013059186709431904,0.003151818696852427,0.011127331729488833,0.0022292149976908034,0.004174424362754614
2019-11-29,-0.0018730702568878405,-0.0034994798461568657,-0.006117912344147118,-0.008414095604374014,-0.007028540848911395,-0.004011219709926239
2019-12-02,-0.007086828559011685,0.00527297156790356,-0.011866690800310607,-0.005232476786955601,0.004715996963429582,-0.008631020716408422
2019-12-03,-0.0025577322108215387,-0.021034320470719327,-0.0034171228284888737,-0.021538169895289075,-0.02095069844787679,-0.00663809511563529
2019-12-04,0.0008418842263428618,0.001528440396924956,0.0036716435115073122,0.0057385363679843164,0.024341582612228647,0.00632356747139462
2019-12-05,-0.0022331394665145755,-0.0014584174183628457,0.0009604182118909629,-0.0012669942525563864,-0.011594505388467695,0.0015002511791302187
2019-12-06,0.0033134379151077177,0.0017840761910126101,0.012295145538541892,0.015105294437698544,0.03021846067021829,0.009135724328457329
2019-12-09,-0.005007279534547622,0.0020115723039600113,-0.003281854225802192,-0.015993996878908533,-0.002550644722310437,-0.00316282139344648
2019-12-10,-0.0053709665454164494,-0.002049407077326332,-0.001154501146700053,0.025023111865229923,-0.000506168602018411,-0.0010969340964486207
2019-12-11,0.006201998695653189,0.00921123777659155,0.004237519113531831,-0.0007476632619562751,-0.00389991368540269,0.002908158040315856
2019-12-12,0.0062634708005973845,0.005678835368786145,0.00925805028118318,0.004134614241858717,0.015279103367003498,0.008575225775086182
2019-12-13,0.000943159709571831,0.0033097220881794474,0.008079570648663553,-0.004003477386023172,0.00023771957052844136,7.258178414493166e-05
2019-12-16,0.011758533670252147,0.003803984087643335,0.007065059115440754,-0.005977279711566968,0.004516571752294089,0.007147785279833618
2019-12-17,-0.0007630534142756598,-0.0036482211494293865,-0.0038520384728500485,0.02098379508336284,0.008128709678526564,0.00033529222633799094
2019-12-18,-0.003850190482278661,-0.014960096727537025,-0.002186860889752733,-0.001514671972866493,-0.003685853258849884,-0.00043230017186479675
2019-12-19,0.005513228353770878,0.013869951050081798,0.007867584250957018,-0.007080368699844512,-0.0005755597898985521,0.004459292004863613
2019-12-20,0.005374509882256047,0.00494826206913357,0.008986498212385568,0.010397301026309936,0.008562408295978605,0.004944781081796634
2019-12-23,-0.00803612592711681,-0.009666652279819093,0.0014720261847144913,0.008470571253439835,0.012016392885718884,0.0008661436002121992
2019-12-24,0.0020832066575535834,0.005285413826700865,-0.00022781572364528825,0.0038035854625860987,0.0005671159845277528,-0.00019544819997963092
2019-12-26,0.0034547826097241783,0.00870771235234609,0.011211438143557781,-0.00478187965527702,0.004093772716774414,0.005128166675301138
2019-12-27,-0.0016053364231040424,0.0010589481654296755,0.001498599530019442,-0.005504486099578268,-0.0009024582540432449,3.398471712534601e-05
2019-12-30,-0.008750076716561526,-0.004898683419957045,-0.007805194156283188,0.0021879583386397177,-0.005435020249340248,-0.005780822450430323
