Entertainment,Fast_Food,Tech,Transportation,Energy,S&P_500
-0.017927412575272354,-0.017653810019044678,-0.05050196414973441,-0.0195927358610374,-0.00655783622210364,-0.005158458514124553
0.00048039298649930396,0.007226076999321884,0.03129005369847027,0.009190858542772368,0.007946300333389746,0.004754224745041169
0.01355486868633609,-0.012269197762111746,-0.017874792540422624,-0.012573102338241464,0.012678663589919622,-0.00838141086014621
-0.004312183027929869,0.0037312981242985737,-0.008834347863057342,-0.02229195086620406,0.010780548139362064,-0.006573168570868315
0.01872804601926882,0.0050556712761357725,0.01366016779056234,-0.013718438441875497,-0.0011829020030707463,0.0017613961937021916
-0.012842109985830253,0.001402579681197106,-0.006001953670708483,0.006252809264100558,-0.005868356209055708,-0.0007526629123547623
-0.03158997422812678,-0.00782162675694453,-0.003930155172224843,-0.03050993468266607,-0.02884094372037191,-0.025615521464831148
0.020899580565215552,-0.002995289786984486,0.01658034465314953,-0.0013390348700938334,-0.010162262594233033,0.003798372119262039
0.07064823923820177,0.011619749816633244,0.09372979767683254,0.01739693328911226,0.00279588894785901,0.008802858704579641
-0.01623555473478599,0.006262663271259958,-0.10350397588209283,0.016693595470573457,0.008460494482518949,-0.0024414223711310967
0.0007163252344047583,0.020097892800555912,-0.004188750750073357,-0.004440681806840679,0.0045619333946891666,-0.0009763176926820272
0.005601627504853574,0.004359083043725614,0.02456553745111472,-0.004355552063259559,0.015431111020113214,0.013787641670760742
0.025042768873971322,0.005095555862579578,0.0005094952636307033,0.02322330118326536,0.00979313891211835,0.0037126459428287184
0.022980380496199812,0.012076447325392524,-0.015139252906337289,-0.004689387885792822,-0.022857649718457395,-0.006463394115263088
0.002301024853157656,0.007423221968040518,0.012583353416577564,0.015817084203988255,0.013389029390943061,0.011991995609034412
-0.0060022039821703696,-0.02088885237396771,-0.014849772915893664,0.005678231191645916,-0.03293206853331876,-0.026423513500588247
0.001106012759310847,-0.0006624388834884078,-0.015941504659779664,-0.010405696163169229,0.005761983920940885,0.0008022082779672868
-0.016130323977393255,-0.0017277446220609895,-0.016536524330003095,-0.004461117255425728,-0.002227404503361768,-0.004954777827830159
0.011284111370627419,0.004321998801378049,0.03084729202666657,0.01301224289238003,0.02456574744538939,0.012049218834373487
-0.009876945099594334,-0.025467381188627985,-0.005420017431788128,0.00037570392987919477,-0.010733292209709843,-0.02936979868078282
-0.013734344248892754,0.017211137147343153,-0.039189729187595744,-0.03065020130151513,0.017343689627437923,-0.0005760125159255391
-0.04852624423579402,-0.018610516373354907,-0.05348051306132648,0.07579342587088096,-0.019297505143591208,-0.014287019725334527
-0.032285411471107375,0.0022585459091495875,-0.02399044424235585,-0.01843787307634848,-0.026855597451027325,-0.009988235501578235
0.03926807198142613,0.007224061512593922,0.03888042499912099,0.055689997398962,0.012622714229345381,0.029092951232353004
-0.006949946526455972,-0.009648649230457532,-0.017040314080492353,-0.004523677553555133,-0.0016120136643228012,-0.007069371343474851
-0.012012293549071094,0.004132172399264074,-0.008516463337002978,-0.010125479692967145,-0.017458679160976244,-0.013212427900045731
0.002752934788507906,0.013719011513076612,0.0094372740212439,0.0027473714733537765,0.02223360449736999,0.005230310920731451
-0.020519448785510937,0.0008637906917060471,0.005200547612853641,-0.03346459862800836,-0.01109222704258265,-0.017460253968243356
-0.0015908678348495419,-0.001489889696997156,0.016233447474666977,-0.008311586796899343,0.031848811466373986,0.004486196985218349
-0.026409572835891352,-0.01868129918350562,-0.007957271600625537,3.080544363686126e-05,-0.01585158281952358,-0.015926882279853283
0.017939106267728024,0.00973397052237554,0.01918137224618202,0.020202157629796397,0.00961093918862788,0.01689048420755146
-0.026631034544619837,-0.01745814711283711,-0.0044256386802255425,-0.028922496760492782,-0.027226546712151994,-0.023238690638891946
0.013090072539472263,0.004717321880859666,0.04700657542234943,0.011784633071472954,0.004355198703212572,0.014930153212029174
0.030999799554451733,0.010368800815324397,0.05116256579305437,0.03922047156518596,0.017735949712697343,0.028559853539212643
-0.004312654004862012,0.0032584758159060145,-0.010368510334354158,0.009829314520380272,-0.00011706735485428564,0.0004764749033838722
0.009719443062102581,0.0008065291263858605,0.013060785888659292,0.020114485712166855,0.010877225898649107,0.0077702175740654855
0.012805713523898208,0.0075996933163731935,0.0012897459424035499,-0.002728134981157949,-0.0006378476710268111,-0.005887337197621245
-0.012387994901734407,0.0015450425675597387,0.03321271881084924,0.018699114588340025,-0.004753453752944154,-0.006540256581273551
0.01481124883447843,-0.0027251120348704065,-0.006270188256203522,0.02286968636000591,0.021778084973353897,0.015190129895446658
-0.0001043445246157363,0.03073953592957639,0.011960835613090299,0.002210401801529852,0.02078634235623878,0.015036906086721702
0.1629247068044194,0.0030481510757435397,0.001287481503402712,0.013975497952752092,-0.006435700720732616,-0.0017779211733210953
-0.028867929635692145,0.014820369470550944,-0.01124105685084714,-0.005428978110993715,0.0043150721305155,0.007509953412149439
-0.014553209027141644,0.0027022812204666974,-0.024338596494789005,-0.0351334721004103,-0.01944578798136979,-0.025271074111842595
-0.007742886299757961,-0.008651063700261332,0.006413301066348109,-0.0055978925719867775,0.020328904744203718,0.006050107439882435
-0.001536179336402716,-0.0006420488731693771,0.012000040146069217,0.016571732726535313,0.0019999497258849615,0.0012243243942324789
0.02440205320109125,-0.0145842141106197,-0.0318806555318845,-0.0015893873234852551,-0.016076288114924377,-0.01374626785493871
0.0005839940799386018,-0.021639513138755263,-0.04236511345254643,-0.035053694680820445,-0.01898397365537402,-0.015020898185397868
0.025948816026712295,0.009513725810854067,0.019044736492971188,0.01841449195749182,0.008845568467265417,0.006279795215002659
0.012704327103258277,-0.013204499847016072,0.02522504978912904,0.007369666935971825,0.0014712139099776489,-0.0013608300425632658
0.04222124805864992,-0.006415653899639028,0.01416272079018183,0.013203512487092011,0.009128240557030725,0.004900203108869627
0.02666899434030097,0.024366421640175134,0.009139140756452134,-0.004718861135702267,0.01750921016815475,0.016669839397931874
-0.006030358605082038,0.006497289057016059,-0.000303944332583201,0.012434452139345428,0.004983356592449737,0.008077004803014542
0.013146931783116959,-0.003429432076841928,0.017920892204885772,0.0016424039568902998,0.007299737526238354,0.0008086358029313345
-0.026987757253067728,-0.013275082833931117,0.011016004215550998,-0.012955044891128859,-0.0058187487555684345,-0.014282289812289406
-0.013689309708671195,0.0071545122838329945,0.0022806846971204137,0.0014050190891393736,0.015084243889831886,0.0015037700920255137
0.0019917923496485237,-0.008065377369368073,-0.018153560302335326,-0.013205654509321938,-0.014825962980368066,-0.006851588410961562
-0.025126229499807765,-0.013289491576100116,0.03124638987246499,-0.011313516666328943,0.003847508283136021,-0.014437843160646446
-0.007997541285484258,-0.010541937308116759,-0.009615105004818146,-0.011731700820297534,0.015471887068594224,0.0
-0.051872353849954485,-0.015714203656429747,-0.06477650366742896,-0.04695550859670658,-0.01322583295420103,-0.024551555085623233
0.013013622064997399,0.020396277583384675,0.0003794971691990398,0.013677986032209941,0.0018218506871496385,0.0032232587947169655
-0.03968319236980428,-0.02117043822087376,-0.013509784992316844,-0.04523352933815369,-0.01055141314442795,-0.018352265474000595
-0.01832929144736926,0.023413487827505894,-0.02172535881274865,-0.006420451690848933,0.013211780879679141,0.013624083236714934
0.04473526518560546,0.017578096215403575,-0.01054356303109369,-0.006896194790306764,-0.005659582318302899,0.007948131920451518
-0.034263269628599526,-0.0654259614442293,-0.035030645074650014,-0.053802363658245006,-0.015282781311014432,-0.013595387776707546
-0.02528044831112763,0.012543771367208552,0.022532858815851247,0.016569212431631793,0.006937670484744133,0.01087063729028337
-0.0316793625374173,-0.036561855557057855,-0.03049065271475033,0.0021884729498275243,-0.02925207824345853,-0.024925012411738723
0.010937778495112072,-0.018878395408127226,-0.005214511103694752,-0.01820593537922683,-0.028801183372853627,-0.005612078839948742
0.013005540535140856,-0.011822613173823491,-0.003569139082460418,-0.03608705681541812,-0.03536747341105183,-0.02909259582902124
0.0017873617853869028,0.002957452042089228,-0.004402692862061965,0.027184885284255562,0.010602125276012325,-0.006045421784173999
-0.0018520134765405653,-0.0018944153241042064,-0.017944815207686465,0.016752585681381296,-0.04025369958497361,-0.011085159151345114
0.03824987399740608,0.0465990537213579,-0.052083301747746995,0.04468414941913714,-0.012846845667352285,0.021442179004912187
-0.038717359658097424,0.025640164341081774,0.047033877429198664,0.0430529523874438,0.03585046174202951,0.01006273042641359
-0.005321269319518449,-0.01128239285896941,-0.00352046897272601,-0.03514413616939744,-0.020676675788652902,-0.015871931031674613
0.032529411940333645,-0.03565553913139967,-0.020296056492930408,0.027274036541171345,0.010589296626123656,0.01754832433469833
0.04252686971465995,-0.0006382564689645656,-0.021196888688366694,0.009133294688875254,-0.0004950551656885252,0.0061597743886385725
-0.0013012736071389703,-0.010071389143175355,0.0024527403945120785,0.0025399548155269117,-0.001889329979497328,-0.0047639947161109975
0.05703919189390221,0.02064558942375951,0.04310468894957289,0.02374445621083645,0.0031331739565236133,0.016772253672436177
0.029239685347906132,0.021996899174066706,-0.03986944976002292,0.01612205682570851,0.0019548355889400498,0.01223749194418322
0.005064307494950513,0.0016166191972544904,-0.01018419516780392,-0.014479480997763085,-0.004099256927686922,-0.010462869384454843
-0.02852475192296986,-0.013303650326951284,-0.025324608489450305,-0.04665080752106593,-0.035546637912687494,-0.031995432684296055
0.02428500809951188,-0.00953517871424584,-0.046380820987595724,-0.019096594802047586,-0.015283703522383023,-0.007623640894248274
0.018570770300283385,0.01077180731277423,0.029655712575804235,0.05068609733439968,0.004593164554596959,0.007885772846967454
0.01369923243113664,0.007296395062200744,0.03424187717675009,-0.011801989871728868,0.0064711919933107915,-0.004203719751894819
-0.0032562742775189566,0.005780659841626112,0.02047626982570813,0.017826185246621978,0.010665042792280139,0.005888999083801139
0.001637712031859729,0.010607665544290941,-0.009014616515150464,-0.01253826910676313,0.00959032269688336,0.007265896838448915
0.01641755369763215,0.014356654549798845,0.04145831379111579,0.014923774501874078,0.01801949754093824,0.013604062530741423
-0.00772170500145956,-0.02197138101927301,-0.023806711498801186,-0.03756768384246941,0.007633296173179388,-0.013421475932895444
-0.0025904660031104724,0.0017945048676265563,-0.03362687537670258,0.08148128480079757,0.0021569750366240586,0.0008377480947496796
0.005714640060577046,0.0008783171776226299,-0.011951023330752255,-0.004465298552474925,0.02179657124831534,-0.0008962740066612573
0.01580283622997369,0.005993388038979464,0.019423531748102678,0.027444416667664197,0.007496812668460718,0.008340870828184466
0.0015920582408635365,-0.015864052785202754,-0.04497445120099948,-0.02712744947132211,-0.01608433556015562,-0.012867362942748706
-0.007340736226498031,0.007523442266727007,0.025115999522304654,0.010138480523818784,0.012396253913744668,0.007880610357913875
0.000524993380999816,0.020515062716272563,0.014087297036291543,0.0055716005196434215,0.019043623196092464,0.013812671311938196
0.019873791564572516,0.01187873454452181,-0.017439643691225498,0.02040665234072326,0.007839303459395514,0.006917910698780005
0.057380656173775246,-0.015395266263312037,-0.008885520270014421,-0.014612856362471578,0.0030307932537080497,-0.0009194445013966934
-0.02399061213547637,-0.016349159120742786,-0.03629688482005986,-0.006995202957984222,0.007346806993400048,-0.00894187449867867
-0.01221872279723011,-0.01626504377683492,-0.046571276795808185,-0.05324182059201109,-0.025645063974683552,-0.027089704735838493
-0.012506006879446757,-0.006983627482282742,-0.029084527310819258,0.004794509685631353,0.004800830279990434,0.0005335524788219193
0.010516985571295951,0.009354331996406055,0.04193225378693917,0.0010609175635021098,-0.009093387789969657,-0.003447628658457935
0.00905666533017556,0.01780316543633715,-0.0029863720666346385,0.020411950386105965,0.02131535660370663,0.005238327621537531
-0.043254676691643255,-0.01456568614859429,-0.03299970439743865,-0.03392754102009148,-0.01765970756277906,-0.022013935987449718
0.02362063219810343,-0.016750077058606812,0.01988170493930975,-0.0011192845096078441,-0.02008663360344868,-0.008410361554953893
0.03707191565548304,0.015708618827473913,-0.009256051004082213,-0.03004345236684333,-0.0034302940786049736,-0.01546347918654778
0.011999541424283599,0.018427763278799365,0.05717414575709422,0.030563528684367205,0.03757245304539716,0.037129844018763736
0.02356113382944372,-0.004835598644667783,-0.010110280164259114,0.011897359303731805,-0.010177778391905012,-0.008995573894062803
-0.0025006281205383137,0.017138551523382572,0.024180068405760962,0.010794968183466898,0.003022287697513065,0.005126921336342294
-0.023149812950014097,-0.01056345572558926,-0.003982099575641548,-0.022997668036320917,-0.016810044584300125,-0.02078326255529206
-0.009205840390856344,0.00041524502347293574,-0.021093184490587516,-0.050249064219316894,-0.014921722980837574,-0.00895868378535658
0.03815341021769972,0.02144376822176548,0.07294565579701501,0.05325527907916709,0.02185769544929948,0.04240953758720556
-0.016699124456643743,-0.028263590157807078,-0.021911382020464287,-0.019949079582680503,-0.04503234043284065,-0.02428719849575589
0.025870198881720066,0.026414657217709525,0.040031137189836564,0.035991621782323284,0.007847741668700592,0.0239444592412823
0.05848013631859488,0.020032238199194113,0.035345735205073045,0.04725226765390059,0.008475844980851048,0.015321430427423843
-0.002800197662411516,0.005292714163431819,-0.008913832215992503,-0.011320976728909455,0.00807162334114851,0.0023038976355771457
0.0033477676819672147,-0.010008520857570001,-0.016440415588781305,-0.014030171975976382,0.009652977405724295,-0.008765759863092581
-0.017317726428016142,-0.007521440397421226,-0.03858008846271996,-0.02741799579145449,-0.00625689191708208,-0.011460481132498757
-0.02374850748786632,-0.008629869799892031,-0.013064672492553822,0.005453005708718944,-0.0019333715401431504,-0.00795018629681199
-0.010237696587426508,0.007953803272030062,0.020836061638488102,0.009743891938531384,0.008628914993885154,0.0056872467232620405
0.03216843263932678,0.029780391923397882,0.07115008259651491,0.052710949321365566,0.015941526817666703,0.03589635162305438
-0.0027408825726938004,0.0010810263719672442,0.0062661193147479,-0.0008642090242815731,0.012910240976760232,-0.0019340702025878453
0.014210544145243361,-0.00794598536321044,-0.027096451792968417,0.0025749694595935246,0.0025658566403971364,0.001301638178863307
-0.014205744417952321,-0.0013976435763804606,0.023473904162058547,-0.004969760178963552,0.0005420487547512278,0.0007959963585104646
-0.002495911616914842,-0.0025633296620948243,0.0009335547560337058,-0.01090327292681244,0.0019112006933686592,0.0015615985189088022
0.002410966969722876,-0.0007837075363579852,0.001976945588645745,0.009634676123461298,0.013779933748513804,-0.005100033369358936
-0.005244106206040059,-0.012942134632471368,-0.032223560189290776,-0.025237377578977295,0.01055220956362481,-0.008092072375784243
0.003550876131922116,0.003706918010532027,0.007056868181873972,0.006173338173799566,-0.004934386640645214,0.004474051958627934
-0.018275003371950767,-0.009446087126365235,-0.03733297807044349,-0.024609520630732823,-0.011156207702504388,-0.020374180867005598
-0.008923589339966115,0.0020944766068300424,0.006221975694079503,-0.009193848365336288,0.006223314242769814,-0.0033837848145122917
0.005848357533642893,0.008853309429984964,-0.0006953837425894465,-0.016915534591169044,0.010456976135710998,0.004599876286541349
0.052064011174178915,0.015810119006569114,0.02919400907230836,0.028215854540890685,0.02516760394575309,0.022691265939609684
0.020713746165960813,0.004235691845229431,-0.005830981097602437,-0.009845837057960799,-0.004068826685006042,0.0006229145243916712
-0.025457246556359902,0.021745419127328025,0.07779059393987302,0.042847972297838474,0.011798777878811513,0.01813900260560164
0.012936561419416947,-0.004023297948375134,0.002874230457803029,-0.003619072316215858,0.0036432938553190345,-0.001553524830540276
-0.13521446950502142,-0.010485006750984497,-0.0077823174662918805,-0.03272966889407038,0.008663658319935973,-0.008810233726340488
0.026424091827986905,0.023485844638713834,0.01866666769670786,-0.01337846420084111,0.005926557764876832,0.0028999174924810855
0.032030203217274,0.012179493287054567,-0.033528550767577006,0.019289822020544724,-0.022138026651025152,0.006442277675030139
0.012893729447392857,0.005724110361352754,0.03102282495381555,0.017048979284961612,0.005416351906876367,0.006494736452591576
-0.014992202619638845,-0.005209695966791709,0.010737118066649004,0.003254780681174462,-0.0020025160715323943,-0.0010516015703287973
-0.013725981733300191,0.007328335953954472,-0.013232617468475056,0.01223219878002227,0.019525517292067227,-0.003888692631555557
-0.00035414660739454314,-0.006117390810698412,-0.02286675053624934,-0.0025126375235866184,0.011639160928222874,-0.0038463023648085404
-0.00819642365711942,0.013979754174288454,0.012696715940112267,0.0286629712905866,-0.013193583029508904,0.017140713043443112
-6.050068610106072e-05,-0.0031161292234032295,-0.022642383326087444,-0.011864871638366066,0.006444581626349723,0.0032355987230490157
-0.0006082832448177848,-0.0012588618386946578,-0.015095857159469605,-0.01327068878754373,0.001874948431369956,-0.0045335837534509205
0.02016690127836426,-0.0018865672062653549,-0.000592083160348853,-0.015362565879582036,0.012020625715754487,0.007651933303949532
-0.007198582621750233,-0.01893881968599598,-0.03120563028649727,-0.029414479286617987,-0.01899675605810874,-0.018113789643415146
-0.008521000394736631,0.005748096117061045,-0.003753944937846128,0.004922571372029659,0.012806361297185279,0.0036695517058173976
0.019694040609121548,-0.007881996173455313,-0.004798615244878429,0.043810359353378917,-0.001109794715611698,-0.0067254479228667785
-0.003090245856828943,0.02506027896836999,0.028020269415361895,0.001821648927784343,0.006504284015532809,0.011020778542468523
-0.002070413178414348,0.007118675195037969,0.00042566218457539874,0.002669932147617425,0.0035917704772169463,-0.00038467134690722826
-0.004130869145040359,-0.00804464488763995,-0.004485683636985007,0.010229770651974772,0.0011874276668629828,0.0040055842746602455
0.0006436314470045046,0.007952804041107549,0.025243950296099108,0.006318120973564821,0.011210802244935906,0.01058446448937378
0.04001203517351489,-0.010193039575096471,0.0025167919378335396,0.05525696336462379,0.02506976221453603,0.0012503981989189228
-0.016663473310601105,-0.001743200316791514,0.06389766731942521,-0.01850805740043953,0.017714841081023128,0.0008980456160241346
0.0021478158994938873,-0.017641590972428442,-0.018445033680332526,0.0016522599808352595,0.010968839100701816,-0.009273589104020541
-0.009276688280823512,-0.021570700380753646,-0.02953660010163766,-0.03173828764548559,0.0005783395571961462,-0.016053532676263305
0.00487136596860824,0.004964184314417687,0.011143122482428158,-0.002782096270925013,-0.008354538617926833,0.0026173787135195248
-0.010049777249447495,-0.014085400022814693,-0.010902023552771723,-0.01357247844526874,-0.008297583404117227,-0.013210400686713863
0.013237574078138567,0.00961568023493009,0.027495762024857612,0.00843359652031558,-0.016591376255682085,0.006846221470047986
-0.00997899385433642,0.011297172007309866,-0.006213822789848849,0.025003208971414104,0.007845813692987355,0.003962890483361736
-0.008359035205045362,0.01565899341556183,0.0033512662696912215,0.007122311604151029,-0.012330171480177697,0.005334937252062799
-0.00349118102354654,-0.005930759357500295,0.014103092544981813,-0.00203613670880832,0.0020332423222455477,0.0015161665944682934
0.002995793999076704,-0.01701267373577694,-0.016674038572117005,-0.005602337823434743,-0.0029147757683312112,-0.010504263761414556
0.02368156197467453,-0.005077907120754003,-0.00310252504287353,0.0052150185225380095,-0.016086707319035626,-0.005787827748960472
0.022362371785285926,0.0023888315693725544,0.01622025061650974,0.009108223662491052,-0.023957215264072036,-0.0003266963555412783
0.0178058231607119,0.010577636213870945,0.03523989972026965,0.026862975459275445,0.042586069611304,0.019496150601372664
-0.03445234221286391,-0.029625998831236205,-0.04367046149326833,-0.037349152506836625,-0.010586944117964013,-0.030889208795217615
-0.013494044613874507,0.02265684591865884,-0.013320916527150551,-0.01123020218152038,0.01674351978919105,0.0007936884587542714
-0.012227023044481151,0.0018795188899767988,0.002912578142270398,-0.004149403300659499,-0.024891041636146118,-0.002438071565889488
-0.015504152671613461,-0.020632827050641362,-0.029131494497601704,-0.05618107604687439,0.005324151214278456,-0.01689434363076614
0.01189504299783238,0.007887065068953973,-0.010412449345397142,-0.007388965635269667,-0.02019071140410797,0.0032796987733647587
0.02645668343806012,0.01535216220304484,0.037370819790790086,0.026427207302646256,0.00530251133874499,0.015046261393385496
