Entertainment,Fast_Food,Tech,Transportation,Energy,S&P_500
0.018008054742166598,-0.00017048186046067195,-0.004500442453212428,0.008814117441573321,0.005318139897519843,0.00018996581088659426
0.0010978067264985133,0.007041390763461278,0.012236395174866894,-0.0036000749749001736,0.006410895261431313,0.0030970753849743904
0.012191468288385379,-0.012904891216811095,0.005537652473381261,-0.0016110462991729083,0.013988879192475039,0.0012712512404724485
-0.007777739790545797,-0.014645407030064892,0.0023213586591615187,-0.04505099405471851,-0.0026281953278206567,-0.00018910292286977715
0.017060731696428216,-0.0033501034807010255,0.0074896183072290946,-0.0036965846415569735,-0.00027246244573748274,0.001443655000098465
-0.02240120232658123,0.006251869498556774,-0.004380451903141261,-0.00016633322415881963,0.0006486968081333594,-0.003761887644002093
-0.0006048931625862944,-0.001352373571279986,-0.0033292564816644974,0.019050769131670357,-0.0085043836040531,-0.0008976438525517549
0.006192497432697383,-0.0024339554284506927,0.0021978184181914205,0.0023633029634348127,-0.0069446142012149215,0.0009836343625724275
0.0008411527656655331,0.029959506298158002,0.005015879157772369,0.03569931410787184,-0.020760931179468766,-0.0023096092988857952
-0.01716476707237092,-0.0004680870909751828,-0.008206397539265137,-0.008411943298622104,-0.012638394683701726,-0.005525675723266343
0.017716767619059614,0.006471121827327246,0.008711382883069801,0.003424236819773435,-0.005481517163196506,0.008196058063241196
-0.005349231946130034,0.0056896977032322785,-0.008026024337894818,0.008860051606978997,-0.0008520004739077244,-0.0026259630899742037
0.010599726970725176,-0.01263359531962345,-0.0021184237760789523,0.0025276587520836995,-0.0009059636008227347,0.0012756828808564435
0.007034021794796049,-0.003960282674053206,0.012641040382241493,0.004520729301224974,-0.00018833804182104223,0.006541139295859866
0.0013566564663314796,-0.00741054817669287,0.009492466182291286,0.010848984796276938,0.00572750064299419,-0.0007502611166068096
0.005398422522883667,-0.00040296464450397164,0.019141513461669642,-0.0016688681002540845,0.005073270221218498,0.0020560951489239088
-0.0005079106243015961,-0.008285869242515056,0.008674006209797488,0.0008953886221576043,-0.021652585620748083,-0.0003842577408796899
0.01334967719789858,0.004400815734902445,-0.000545851420674467,2.2239332641389883e-06,0.01687717246707374,0.00984851271879017
-0.03486511008817506,0.01716122584445712,-0.02538404821105658,-0.0070221589549938285,0.010313263818465798,-0.000369225702197995
-0.007264400739149556,0.024464466352323754,0.010981815522887699,0.005647415612734038,0.004473298958688057,0.008190950433802913
-0.014599201565737055,0.006976044671585182,-0.010122610630384696,-0.003172341277642404,0.01379732938533334,-0.002024530803113933
-0.00307192501896658,0.014877685483868737,-0.024151352607263518,0.004982528396811634,-0.005470471192229086,-0.0010521566439205543
