Date,Close,daily_return,volume,ewma_short,ewma_long,crossover_long,crossover_short,crossover_signal,short_vol,long_vol,vol_trend_long,vol_trend_short,vol_trend_signal,bollinger_mid_band,bollinger_std,bollinger_upper_band,bollinger_lower_band,bollinger_long,bollinger_short,bollinger_signal,Short_Volume,Long_Volume,SMA_Volume_Ratio,crossover_vol_long,crossover_vol_short,crossover_vol_signal,ATR1,ATR2,ATR3,TrueRange,crossover_atr_entry,crossover_atr_exit,crossover_atr_signal
2017-06-05,41.831214904785156,-0.008619004662992147,2950800.0,42.000469922675336,42.011793502401005,0.0,-1.0,-1.0,0.00758752392649511,0.0075875239264951095,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.43000030517578125,0.34999847412109375,0.779998779296875,0.779998779296875,0.0,0.0,0.0
2017-06-06,41.96860885620117,0.003284483889094414,2466400.0,41.98834811502126,41.99719861023873,0.0,-1.0,-1.0,0.006616763406825103,0.006564887392217111,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.6399993896484375,0.18000030517578125,0.45999908447265625,0.6399993896484375,1.0,0.0,1.0
2017-06-07,41.35438919067383,-0.014635216231061454,1372800.0,41.79554776949888,41.833139263613944,0.0,-1.0,-1.0,0.008946257334393085,0.008670784726955578,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.94000244140625,0.1399993896484375,1.0800018310546875,1.0800018310546875,0.0,-1.0,-1.0
2017-06-08,41.31398391723633,-0.0009770492135962039,659500.0,41.670871430674204,41.72640961820412,0.0,-1.0,-1.0,0.007739496705897677,0.007653318789502171,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.25,0.04000091552734375,0.20999908447265625,0.25,1.0,0.0,1.0
2017-06-09,41.516021728515625,0.004890300864812236,1252100.0,41.63537589441241,41.69011858967236,0.0,-1.0,-1.0,0.007847705510834425,0.007711717709164657,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,1740320.0,,,0.0,0.0,0.0,0.5900001525878906,0.3600006103515625,0.22999954223632812,0.5900001525878906,1.0,0.0,1.0
2017-06-12,41.33014678955078,-0.004477185703879116,1543200.0,41.57175717014396,41.63653086387545,0.0,-1.0,-1.0,0.006975206582234991,0.007064846632188487,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1458800.0,,,0.0,0.0,0.0,0.22999954223632812,0.0,0.22999954223632812,0.22999954223632812,1.0,0.0,1.0
2017-06-13,41.54833984375,0.005279271213582515,2157700.0,41.56723358326528,41.62496475141572,0.0,-1.0,-1.0,0.007037044161401884,0.007114763025715079,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1397060.0,,,0.0,0.0,0.0,0.5900001525878906,0.29000091552734375,0.2999992370605469,0.5900001525878906,1.0,0.0,1.0
2017-06-14,40.740169525146484,-0.019451326374117173,2047700.0,41.41703835347732,41.52111523303332,0.0,-1.0,-1.0,0.009882479745133428,0.00900964568951955,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,1532040.0,,,0.0,0.0,0.0,0.9599990844726562,0.1100006103515625,1.0699996948242188,1.0699996948242188,0.0,-1.0,-1.0
2017-06-15,40.045143127441406,-0.017059978046386814,1914900.0,41.1802502678412,41.36414163272538,0.0,-1.0,-1.0,0.010292738321010754,0.009515260909318373,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,1783120.0,,,0.0,0.0,0.0,0.4200019836425781,0.7299995422363281,1.1500015258789062,1.1500015258789062,0.0,-1.0,-1.0
2017-06-16,40.635108947753906,0.014732518708572728,934700.0,41.090051351723055,41.29317730720826,0.0,-1.0,-1.0,0.012561592776791286,0.010907039186754088,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,1719640.0,,,0.0,0.0,0.0,0.3800010681152344,0.8100013732910156,0.43000030517578125,0.8100013732910156,0.0,0.0,0.0
2017-06-19,40.62702560424805,-0.00019892510971863953,716800.0,41.016102181789535,41.23333504405609,0.0,-1.0,-1.0,0.011527617706915242,0.010400695187640224,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,1554360.0,,,0.0,0.0,0.0,0.5499992370605469,0.4200019836425781,0.12999725341796875,0.5499992370605469,1.0,0.0,1.0
2017-06-20,40.198699951171875,-0.010542875012523267,1279400.0,40.88939024871553,41.14696097724483,0.0,-1.0,-1.0,0.010993300658666131,0.010163095326304411,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,1378700.0,,,0.0,0.0,0.0,0.4399986267089844,0.5100021362304688,0.9500007629394531,0.9500007629394531,0.0,-1.0,-1.0
2017-06-21,39.972412109375,-0.00562923283767236,2200000.0,40.75078615885593,41.05529692986761,0.0,-1.0,-1.0,0.010128343068664157,0.009746896907703069,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,1409160.0,,,0.0,0.0,0.0,0.9300003051757812,0.20999908447265625,0.720001220703125,0.9300003051757812,0.0,-1.0,-1.0
2017-06-22,39.86735153198242,-0.002628327184887036,3262100.0,40.62008888478339,40.96818638879529,0.0,-1.0,-1.0,0.009347355923160123,0.009363379407943826,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1678600.0,,,0.0,0.0,0.0,0.6000022888183594,0.060001373291015625,0.5400009155273438,0.6000022888183594,1.0,0.0,1.0
2017-06-23,39.76228332519531,-0.0026354448627674554,1694500.0,40.495487458010146,40.88472982813076,0.0,-1.0,-1.0,0.008640321102672027,0.00901730862706366,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1830560.0,1763506.6666666667,1.0380227274445613,1.0,0.0,1.0,0.4399986267089844,0.26999664306640625,0.17000198364257812,0.4399986267089844,1.0,0.0,1.0
2017-06-26,39.72995376586914,-0.0008130709964959681,874100.0,40.38601939278699,40.80900948793314,0.0,-1.0,-1.0,0.008057345875403726,0.008727896125106622,1.0,0.0,1.0,,,,,0.0,0.0,0.0,1862020.0,1625060.0,1.14581615448045,1.0,0.0,1.0,0.45999908447265625,0.3999977111816406,0.060001373291015625,0.45999908447265625,1.0,0.0,1.0
2017-06-27,40.45730972290039,0.018307495682416297,1107500.0,40.39607735871295,40.787083863015816,0.0,-1.0,-1.0,0.010823136728660828,0.010015151229501121,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,1827640.0,1534466.6666666667,1.191058782638919,1.0,0.0,1.0,0.5799980163574219,1.1199989318847656,0.5400009155273438,1.1199989318847656,0.0,-1.0,-1.0
2017-06-28,40.71592712402344,0.006392352899744491,990600.0,40.44068421991773,40.78285331516601,0.0,-1.0,-1.0,0.01031232565075499,0.009911461552302128,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,1585760.0,1508986.6666666667,1.0508774100058316,1.0,0.0,1.0,0.4900016784667969,0.5,0.009998321533203125,0.5,1.0,0.0,1.0
2017-06-29,40.29568099975586,-0.010321418519771863,1576400.0,40.42066226240285,40.755154472855516,0.0,-1.0,-1.0,0.010352176454101334,0.009836805636641376,0.0,-1.0,-1.0,,,,,0.0,0.0,0.0,1248620.0,1570113.3333333333,0.7952419570561786,0.0,-1.0,-1.0,0.5900001525878906,0.009998321533203125,0.5800018310546875,0.5900001525878906,1.0,0.0,1.0
2017-06-30,40.07747268676758,-0.005415178688495281,1607100.0,40.373680304536386,40.71821561694635,0.0,-1.0,-1.0,0.009749858035525704,0.009585525200514944,0.0,-1.0,-1.0,40.699362182617186,0.7189653030472777,41.41832748566446,39.98039687956991,0.0,0.0,0.0,1231140.0,1593780.0,0.772465459473704,0.0,-1.0,-1.0,0.6899986267089844,0.049999237060546875,0.6399993896484375,0.6899986267089844,1.0,0.0,1.0
2017-07-03,40.48963928222656,0.010284246181897272,746900.0,40.38943748577425,40.70624417433956,0.0,-1.0,-1.0,0.009978633142076133,0.009746631086611893,0.0,-1.0,-1.0,40.63228340148926,0.6686283243149629,41.30091172580423,39.963655077174295,0.0,0.0,0.0,1205700.0,1540693.3333333333,0.7825697521462199,0.0,-1.0,-1.0,0.2999992370605469,0.75,0.4500007629394531,0.75,0.0,0.0,0.0
2017-07-05,39.54407501220703,-0.023353240156787414,1738500.0,40.27529934671639,40.64763933560411,0.0,-1.0,-1.0,0.012478743809326676,0.010668232009950738,0.0,-1.0,-1.0,40.51105670928955,0.6324025385700919,41.14345924785964,39.87865417071946,1.0,0.0,1.0,1331900.0,1512746.6666666667,0.8804514525454802,0.0,-1.0,-1.0,0.40000152587890625,0.8499984741210938,1.25,1.25,0.0,-1.0,-1.0
2017-07-06,39.503665924072266,-0.0010218746581451832,850400.0,40.17169268474532,40.5919920746655,0.0,-1.0,-1.0,0.011627693766329219,0.010401979168978873,0.0,-1.0,-1.0,40.418520545959474,0.6378868953742576,41.05640744133373,39.780633650585216,1.0,0.0,1.0,1303860.0,1432926.6666666667,0.9099279330414676,0.0,-1.0,-1.0,0.5,0.4199981689453125,0.0800018310546875,0.5,1.0,0.0,1.0
2017-07-07,39.156150817871094,-0.008797034352941102,2878300.0,40.035990674302916,40.524501092924794,0.0,-1.0,-1.0,0.011027123821857209,0.01023443182778975,0.0,-1.0,-1.0,40.31062889099121,0.6605422266821315,40.97117111767334,39.65008666430908,1.0,0.0,1.0,1564240.0,1497153.3333333333,1.0448094828852978,1.0,0.0,1.0,0.3899993896484375,0.3400001525878906,0.7299995422363281,0.7299995422363281,0.0,0.0,0.0
2017-07-10,39.325870513916016,0.004334432585938908,795600.0,39.941495300778435,40.469972456156945,0.0,-1.0,-1.0,0.010636092875432556,0.010107672807820631,0.0,-1.0,-1.0,40.20112133026123,0.631078595601363,40.8321999258626,39.570042734659864,1.0,0.0,1.0,1401940.0,1487880.0,0.9422399655886228,0.0,-1.0,-1.0,0.37999725341796875,0.4699974060058594,0.09000015258789062,0.4699974060058594,1.0,0.0,1.0
2017-07-11,39.61680221557617,0.00739797232351691,1064800.0,39.89844438590874,40.432353133804384,0.0,-1.0,-1.0,0.010500856480493752,0.010091778194915592,0.0,-1.0,-1.0,40.1154541015625,0.5843078019647884,40.69976190352729,39.53114629959771,0.0,0.0,0.0,1465520.0,1511080.0,0.9698493792519258,0.0,-1.0,-1.0,0.6199989318847656,0.3899993896484375,0.22999954223632812,0.6199989318847656,1.0,0.0,1.0
2017-07-12,39.64912796020508,0.000815960471847399,1911400.0,39.86549110703794,40.398834436451615,0.0,-1.0,-1.0,0.009805710975184867,0.009885122438241519,1.0,0.0,1.0,40.020493507385254,0.48508516736324336,40.5055786747485,39.53540834002201,0.0,0.0,0.0,1500100.0,1553213.3333333333,0.9658042252191157,0.0,-1.0,-1.0,0.45999908447265625,0.4799995422363281,0.020000457763671875,0.4799995422363281,1.0,0.0,1.0
2017-07-13,39.78653335571289,0.0034655338610656283,824000.0,39.855083266395745,40.373369761162664,0.0,-1.0,-1.0,0.009264588543287768,0.009734376459970367,1.0,0.0,1.0,39.972811698913574,0.4566570437871513,40.42946874270073,39.51615465512642,0.0,0.0,0.0,1494820.0,1461480.0,1.0228124914470262,1.0,0.0,1.0,0.2999992370605469,0.1699981689453125,0.13000106811523438,0.2999992370605469,1.0,0.0,1.0
2017-07-14,40.13404083251953,0.008734298957381759,916600.0,39.891767355080454,40.363685851133205,0.0,-1.0,-1.0,0.009202352854645966,0.009758911696038436,1.0,0.0,1.0,39.97725658416748,0.45782927839971244,40.43508586256719,39.51942730576776,0.0,0.0,0.0,1102480.0,1305113.3333333333,0.8447388987929529,0.0,-1.0,-1.0,0.4099998474121094,0.6800003051757812,0.2700004577636719,0.6800003051757812,1.0,0.0,1.0
2017-07-17,39.99665069580078,-0.0034232819289760075,1109800.0,39.90553167154146,40.34922074689261,0.0,-1.0,-1.0,0.008704985324922847,0.00956841908868093,1.0,0.0,1.0,39.94533367156983,0.43101900479258837,40.376352676362416,39.51431466677724,0.0,0.0,0.0,1165320.0,1266133.3333333333,0.92037700084246,0.0,-1.0,-1.0,0.40000152587890625,0.09000015258789062,0.3100013732910156,0.40000152587890625,1.0,0.0,1.0
2017-07-18,40.15019989013672,0.0038390513121655534,783700.0,39.93758337602001,40.34157330627866,0.0,-1.0,-1.0,0.008208813926842858,0.009433881085926844,1.0,0.0,1.0,39.921492385864255,0.40364578046813765,40.325138166332394,39.517846605396116,0.0,0.0,0.0,1109100.0,1260106.6666666667,0.8801635840352139,0.0,-1.0,-1.0,0.45999908447265625,0.4199981689453125,0.04000091552734375,0.45999908447265625,1.0,0.0,1.0
2017-07-19,40.513885498046875,0.009058126955913348,639800.0,40.01296241766385,40.34803512219417,0.0,-1.0,-1.0,0.008185942598364698,0.00946066451624991,1.0,0.0,1.0,39.93725166320801,0.42082543413945733,40.35807709734747,39.51642622906855,0.0,-1.0,-1.0,854780.0,1228926.6666666667,0.6955500463819376,0.0,-1.0,-1.0,0.5099983215332031,0.45999908447265625,0.049999237060546875,0.5099983215332031,1.0,0.0,1.0
2017-07-20,40.69167709350586,0.004388411362508116,2142400.0,40.10161725691559,40.360623156896445,0.0,-1.0,-1.0,0.007683923362237752,0.009334670690132493,1.0,0.0,1.0,39.97321491241455,0.45345696954734643,40.426671881961894,39.5197579428672,0.0,-1.0,-1.0,1118460.0,1305713.3333333333,0.8565892462357741,0.0,-1.0,-1.0,0.6199989318847656,0.6199989318847656,0.0,0.6199989318847656,1.0,0.0,1.0
2017-07-21,40.101715087890625,-0.014498345798320211,1935400.0,40.101630020798034,40.35135102840594,0.0,-1.0,-1.0,0.009231467107813706,0.009527940189065913,1.0,0.0,1.0,39.984933090209964,0.4536054492011269,40.43853853941109,39.531327641008836,0.0,0.0,0.0,1322220.0,1329646.6666666667,0.9944145562480258,0.0,-1.0,-1.0,0.8699989318847656,0.07999801635742188,0.9499969482421875,0.9499969482421875,0.0,-1.0,-1.0
2017-07-24,40.0936393737793,-0.00020138076622477907,700100.0,40.10058855283536,40.342320818664895,0.0,-1.0,-1.0,0.008608485746760859,0.009357377388552038,1.0,0.0,1.0,40.00150089263916,0.45108958522284737,40.452590477862,39.55041130741631,0.0,0.0,0.0,1240280.0,1269180.0,0.9772293922059913,0.0,-1.0,-1.0,0.4099998474121094,0.3400001525878906,0.06999969482421875,0.4099998474121094,1.0,0.0,1.0
2017-07-25,40.26335144042969,0.0042328925311125865,807100.0,40.1217836079514,40.339611370897224,0.0,-1.0,-1.0,0.008164766926919835,0.009244477664481422,1.0,0.0,1.0,40.02817077636719,0.4499565287420146,40.478127305109204,39.578214247625176,0.0,0.0,0.0,1244960.0,1273193.3333333333,0.9778247870184681,0.0,-1.0,-1.0,0.6700019836425781,0.8800010681152344,0.20999908447265625,0.8800010681152344,0.0,0.0,0.0
2017-07-26,40.7240104675293,0.011441149596827849,1140800.0,40.20014543825023,40.35253466402682,0.0,-1.0,-1.0,0.008514123789615462,0.009360823595931133,1.0,0.0,1.0,40.04150581359863,0.4669741823923674,40.508479995991,39.57453163120626,0.0,-1.0,-1.0,1345160.0,1233346.6666666667,1.0906584793677905,1.0,0.0,1.0,0.4099998474121094,0.6700019836425781,0.26000213623046875,0.6700019836425781,1.0,0.0,1.0
2017-07-27,40.76441955566406,0.0009922669125868033,2902400.0,40.27351964250433,40.366112466093384,0.0,-1.0,-1.0,0.007947822921515241,0.009206079286262015,1.0,0.0,1.0,40.04393043518066,0.47077067006720574,40.514701105247866,39.57315976511346,0.0,-1.0,-1.0,1497160.0,1370146.6666666667,1.092700538141902,1.0,0.0,1.0,0.5400009155273438,0.10000228881835938,0.4399986267089844,0.5400009155273438,1.0,0.0,1.0
2017-07-28,40.90180587768555,0.003370250907997807,1332600.0,40.355169888008845,40.38343899081383,0.0,-1.0,-1.0,0.007432777532603314,0.009078917623025231,1.0,0.0,1.0,40.074236679077146,0.5060204911506087,40.58025717022775,39.56821618792654,0.0,-1.0,-1.0,1376600.0,1267100.0,1.0864178044353248,1.0,0.0,1.0,0.5499992370605469,0.220001220703125,0.3299980163574219,0.5499992370605469,1.0,0.0,1.0
2017-07-31,40.95029830932617,0.0011855816778760797,844500.0,40.43247179887597,40.40143916314672,1.0,0.0,1.0,0.0069391201713039485,0.00893491959132139,1.0,0.0,1.0,40.11787796020508,0.5426281217469021,40.66050608195198,39.57524983845818,0.0,-1.0,-1.0,1405480.0,1270360.0,1.106363550489625,1.0,0.0,1.0,0.37999725341796875,0.30999755859375,0.06999969482421875,0.37999725341796875,1.0,0.0,1.0
2017-08-01,41.394798278808594,0.010854621036574752,1333100.0,40.55741429739188,40.43242515888641,1.0,0.0,1.0,0.007183748469538382,0.009007615137040098,1.0,0.0,1.0,40.16313591003418,0.6089600138440311,40.77209592387821,39.554175896190145,0.0,-1.0,-1.0,1510680.0,1288246.6666666667,1.17266362032116,1.0,0.0,1.0,0.6699981689453125,1.1100006103515625,0.44000244140625,1.1100006103515625,0.0,-1.0,-1.0
2017-08-02,41.693824768066406,0.007223769693084803,1489700.0,40.70490209290564,40.471098268996585,1.0,0.0,1.0,0.006855409076586146,0.008953478253142813,1.0,0.0,1.0,40.27062339782715,0.6795708574264138,40.950194255253564,39.59105254040074,0.0,-1.0,-1.0,1580460.0,1260133.3333333333,1.254200613691673,1.0,0.0,1.0,0.5499992370605469,0.7399978637695312,0.18999862670898438,0.7399978637695312,0.0,0.0,0.0
